id,sku,name,price,currency,in_stock,categories,short_description,permalink
Touch-Switch-Sensor-Single-Channel--Self-Arduino-,Touch-Switch-Sensor-Single-Channel--Self-Arduino-,TTP223 Touch Switch Sensor Single Channel Self Locking for Arduino Raspberry DIY,80,BDT,yes,,,https://makersbd.com/product/Touch-Switch-Sensor-Single-Channel--Self-Arduino-
18650-1-%20Rechargeable-Battery-Holder,18650-1-%20Rechargeable-Battery-Holder,18650 3.7V Single Slot 1 Tank Rechargeable Battery Holder,45,BDT,yes,,,https://makersbd.com/product/18650-1-%20Rechargeable-Battery-Holder
LCD-1602A-blue-backlight-LCD-1602A-5v,LCD-1602A-blue-backlight-LCD-1602A-5v,LCD 1602 blue screen Display with backlight LCD display 1602A-5v,370,BDT,yes,,,https://makersbd.com/product/LCD-1602A-blue-backlight-LCD-1602A-5v
Rain-Water-Level-Sensor-Liquid-Surface-Depth,Rain-Water-Level-Sensor-Liquid-Surface-Depth,Rain Water Level Sensor Module For Arduino Detect Liquid Surface Depth,70,BDT,yes,,,https://makersbd.com/product/Rain-Water-Level-Sensor-Liquid-Surface-Depth
PD22.5W-Transparent-Power-Bank-Shell,PD22.5W-Transparent-Power-Bank-Shell,PD22.5W Transparent Power Bank Shell DIY Case Fast Charging With Display,950,BDT,yes,,,https://makersbd.com/product/PD22.5W-Transparent-Power-Bank-Shell
mini-usb-led-light-lamp,mini-usb-led-light-lamp,Mini USB Night Light White/Warm USB Light Computer Mobile Power Charging LED Nig...,35,BDT,yes,,,https://makersbd.com/product/mini-usb-led-light-lamp
775-motor-dc12v-21000rpm-double-bearing,775-motor-dc12v-21000rpm-double-bearing,775 Motor DC 12V-24V 21000rpm Double Ball Bearing Large Torque High Power Low No...,660,BDT,yes,,,https://makersbd.com/product/775-motor-dc12v-21000rpm-double-bearing
220v-60w-soldring%20iron-budget-sodering,220v-60w-soldring%20iron-budget-sodering,Best Budget Soldering Iron 220V 60W Iron Easy Solder Balance Temperature with Qu...,320,BDT,yes,,,https://makersbd.com/product/220v-60w-soldring%20iron-budget-sodering
65g-solder-lead-1pc,65g-solder-lead-1pc,65g Soldering Lead High Quality Low Temperature Welding Wire Reel 0.8mm Rosin Co...,180,BDT,yes,,,https://makersbd.com/product/65g-solder-lead-1pc
3-cell-18650-power-bank-case-fast-charge-double-usb-type-c,3-cell-18650-power-bank-case-fast-charge-double-usb-type-c,3 Cell 18650 Power Bank Case Fast Charge 5V Double USB Storage Box With Night Li...,640,BDT,yes,,,https://makersbd.com/product/3-cell-18650-power-bank-case-fast-charge-double-usb-type-c
8-cell-power-bank-case-abs-2a,8-cell-power-bank-case-abs-2a,8 Cell Power Bank Case High Qaulity ABS Body With Display 2A Circuit,640,BDT,yes,,,https://makersbd.com/product/8-cell-power-bank-case-abs-2a
2a-boost-charge-module,2a-boost-charge-module,Lithium Battery Charger with Boost Function Adjustable Module 2A Type C Interfac...,116,BDT,yes,,,https://makersbd.com/product/2a-boost-charge-module
battery-charge-level-indicator-12v-84v,battery-charge-level-indicator-12v-84v,Battery Level Indicator 12V-84V Lithium/Lead Acid Battery Capacity Meter Display...,220,BDT,yes,,,https://makersbd.com/product/battery-charge-level-indicator-12v-84v
12-colour-cable-set-3-feet,12-colour-cable-set-3-feet,12 Colour High Quality Cable for Electronics Assembly-3 Feet (36 Inch),75,BDT,yes,,,https://makersbd.com/product/12-colour-cable-set-3-feet
portable-battery-spot-welder-machine-power-bank,portable-battery-spot-welder-machine-power-bank,Portable Battery Spot Welder Machine with Digital Display Power Bank Feature,4950,BDT,yes,,,https://makersbd.com/product/portable-battery-spot-welder-machine-power-bank
gaming-pendrive-game-controller-flashdrive,gaming-pendrive-game-controller-flashdrive,32GB Gaming Pendrive Game Controller USB Flashdrive Miniature Gift,950,BDT,yes,,,https://makersbd.com/product/gaming-pendrive-game-controller-flashdrive
cob-led-filament-edison-bulb-lamp-parts-3v,cob-led-filament-edison-bulb-lamp-parts-3v,COB LED 3V Filament Edison Bulb Lamp Parts 38mm Incandescent Light,34,BDT,yes,,,https://makersbd.com/product/cob-led-filament-edison-bulb-lamp-parts-3v
cob-led-filament-edison-bulb-lamp-parts,cob-led-filament-edison-bulb-lamp-parts,COB LED 12V Filament Edison Bulb Lamp Parts 38mm Incandescent Light,24,BDT,yes,,,https://makersbd.com/product/cob-led-filament-edison-bulb-lamp-parts
Auto-Cooling-Fan-Diy-Project-Pack,Auto-Cooling-Fan-Diy-Project-Pack,Auto Cooling Fan Diy Project Pack,260,BDT,yes,,,https://makersbd.com/product/Auto-Cooling-Fan-Diy-Project-Pack
3mm-mixed-led-pack-2.1v-20ma-red-green-yellow-105pcs-35pcs-each-181,3mm-mixed-led-pack-2.1v-20ma-red-green-yellow-105pcs-35pcs-each-181,3mm Mixed Led Pack 2.1V-20mA Red Green & Yellow Light-105Pcs 35Pcs Each,220,BDT,yes,,,https://makersbd.com/product/3mm-mixed-led-pack-2.1v-20ma-red-green-yellow-105pcs-35pcs-each-181
green-led-3mm-2.1v-20ma-50pcs-180,green-led-3mm-2.1v-20ma-50pcs-180,Yellow Led Lights 3mm 2.1V-20mA-50Pcs,120,BDT,yes,,,https://makersbd.com/product/green-led-3mm-2.1v-20ma-50pcs-180
green-led-3mm-2.1v-20ma-50pcs-179,green-led-3mm-2.1v-20ma-50pcs-179,Green Led Lights 3mm 2.1V-20mA-50Pcs,120,BDT,yes,,,https://makersbd.com/product/green-led-3mm-2.1v-20ma-50pcs-179
red-led-3mm-2.1v-20ma-50pcs-178,red-led-3mm-2.1v-20ma-50pcs-178,RED Led 3mm Lights 2.1V-20mA-50Pcs,120,BDT,yes,,,https://makersbd.com/product/red-led-3mm-2.1v-20ma-50pcs-178
test,test,Arduino NANO I/O IO Expansion Sensor Shield Module For Arduino R3 Nano V3.0 3.0...,350,BDT,yes,,,https://makersbd.com/product/test
5v-usb-small-fan-speed-controller-regulator-with-switch-5w-load-176,5v-usb-small-fan-speed-controller-regulator-with-switch-5w-load-176,5V USB Small Fan Speed Controller Regulator with Switch 5W Load,150,BDT,yes,,,https://makersbd.com/product/5v-usb-small-fan-speed-controller-regulator-with-switch-5w-load-176
30pcs-lot-104-polyester-film-capacitor-0.1uf-250v-film-capacitor-0.1j-250v-175,30pcs-lot-104-polyester-film-capacitor-0.1uf-250v-film-capacitor-0.1j-250v-175,30pcs/lot 104 Polyester film Capacitor 0.1UF 250V film capacitor 0.1J 250V,300,BDT,yes,,,https://makersbd.com/product/30pcs-lot-104-polyester-film-capacitor-0.1uf-250v-film-capacitor-0.1j-250v-175
55v-49a-irfz44n-power-transistor-mosfet-n-channel-for-eletronic-project-174,55v-49a-irfz44n-power-transistor-mosfet-n-channel-for-eletronic-project-174,55V 49A IRFZ44N Power Transistor MOSFET N-Channel for Eletronic Project,80,BDT,yes,,,https://makersbd.com/product/55v-49a-irfz44n-power-transistor-mosfet-n-channel-for-eletronic-project-174
10k-50pcs+-33k-50-pcs-carbon-film-resistor-100pcs-173,10k-50pcs+-33k-50-pcs-carbon-film-resistor-100pcs-173,10K 50Pcs+ 33K 50 Pcs Carbon Film Resistor 100Pcs,120,BDT,yes,,,https://makersbd.com/product/10k-50pcs+-33k-50-pcs-carbon-film-resistor-100pcs-173
33k-ohm-carbon-film-resistor-100-pcs-172,33k-ohm-carbon-film-resistor-100-pcs-172,33K Ohm Carbon Film Resistor 100 Pcs,120,BDT,yes,,,https://makersbd.com/product/33k-ohm-carbon-film-resistor-100-pcs-172
10k-ohm-carbon-film-resistor-100-pcs-171,10k-ohm-carbon-film-resistor-100-pcs-171,10K Ohm Carbon Film Resistor 100 Pcs,120,BDT,yes,,,https://makersbd.com/product/10k-ohm-carbon-film-resistor-100-pcs-171
lm2596-constant-current-voltage-led-driven-battery-charging-power-supply-buck-module-high-efficiency-170,lm2596-constant-current-voltage-led-driven-battery-charging-power-supply-buck-module-high-efficiency-170,LM2596 Constant Current Voltage LED Driven Battery Charging Power Supply Buck Mo...,300,BDT,yes,,,https://makersbd.com/product/lm2596-constant-current-voltage-led-driven-battery-charging-power-supply-buck-module-high-efficiency-170
"glass-fuse-with-10a-current-and-250v-ac-rated-voltage,-fast-acting-5-x-20mm--5pcs-169","glass-fuse-with-10a-current-and-250v-ac-rated-voltage,-fast-acting-5-x-20mm--5pcs-169","Glass Fuse with 10A Current and 250V AC Rated Voltage, Fast Acting 5 x 20mm- 5Pc...",120,BDT,yes,,,"https://makersbd.com/product/glass-fuse-with-10a-current-and-250v-ac-rated-voltage,-fast-acting-5-x-20mm--5pcs-169"
analogpanel-voltmeter0-300v-range-ac-220v-volt-display,analogpanel-voltmeter0-300v-range-ac-220v-volt-display,Analog Panel Voltmeter 0-300V Range AC 220V Volt Display,120,BDT,yes,,,https://makersbd.com/product/analogpanel-voltmeter0-300v-range-ac-220v-volt-display
lm2596-with-display-adjustable-step-down-buck-converter-4~40v-module-167,lm2596-with-display-adjustable-step-down-buck-converter-4~40v-module-167,LM2596 With Display Adjustable Step-Down Buck Converter 4~40V Module,400,BDT,yes,,,https://makersbd.com/product/lm2596-with-display-adjustable-step-down-buck-converter-4~40v-module-167
anti-slip-safety-gloves-wear-resistant-nylon-full-finger-touch-supperted-rubber-gripped-anti-uv-166,anti-slip-safety-gloves-wear-resistant-nylon-full-finger-touch-supperted-rubber-gripped-anti-uv-166,Anti-Slip Safety Gloves Wear Resistant Nylon Full Finger Touch Supperted Rubber...,460,BDT,yes,,,https://makersbd.com/product/anti-slip-safety-gloves-wear-resistant-nylon-full-finger-touch-supperted-rubber-gripped-anti-uv-166
2-in-1-wireless-car-vacuum-cleaner-6000pa-120w-cordless-handheld-portabale-vacuum-cleaner-with-air-blower-feature-165,2-in-1-wireless-car-vacuum-cleaner-6000pa-120w-cordless-handheld-portabale-vacuum-cleaner-with-air-blower-feature-165,2 in 1 Wireless Car Vacuum Cleaner 6000Pa 120W Cordless Handheld Portabale Vacuu...,1050,BDT,yes,,,https://makersbd.com/product/2-in-1-wireless-car-vacuum-cleaner-6000pa-120w-cordless-handheld-portabale-vacuum-cleaner-with-air-blower-feature-165
hw-433-5w+5w-dual-channel-bluetooth-audio-stereo-amplifier-18650-battery-holder-dc-5v-164,hw-433-5w+5w-dual-channel-bluetooth-audio-stereo-amplifier-18650-battery-holder-dc-5v-164,HW-433 5W+5W Dual Channel Bluetooth Audio Stereo Amplifier 18650 Battery Holder...,550,BDT,yes,,,https://makersbd.com/product/hw-433-5w+5w-dual-channel-bluetooth-audio-stereo-amplifier-18650-battery-holder-dc-5v-164
liitokala-engineer-lii-500-18650-lithium-battery-capacity-tester,liitokala-engineer-lii-500-18650-lithium-battery-capacity-tester,Original Liitokala Lii-500 4 Slots Smart Intelligent Battery Capacity Tester Sma...,2200,BDT,yes,,,https://makersbd.com/product/liitokala-engineer-lii-500-18650-lithium-battery-capacity-tester
w3230-high-precision-temperature-control-switch-ac-220v-version-161,w3230-high-precision-temperature-control-switch-ac-220v-version-161,W3230 High-Precision Temperature Control Switch AC 220V Version,380,BDT,yes,,,https://makersbd.com/product/w3230-high-precision-temperature-control-switch-ac-220v-version-161
w3230-high-precision-temperature-control-switch-dc-12v-version-160,w3230-high-precision-temperature-control-switch-dc-12v-version-160,W3230 High-Precision Temperature Control Switch DC 12V Version,350,BDT,yes,,,https://makersbd.com/product/w3230-high-precision-temperature-control-switch-dc-12v-version-160
10pcs-female-to-female-jumper-wire-cable-set-20cm-long-159,10pcs-female-to-female-jumper-wire-cable-set-20cm-long-159,10Pcs Female to Female Jumper Wire Cable Set 20cm Long,50,BDT,yes,,,https://makersbd.com/product/10pcs-female-to-female-jumper-wire-cable-set-20cm-long-159
10pcs-male-to-female-jumper-wire-cable-set-20cm-long-158,10pcs-male-to-female-jumper-wire-cable-set-20cm-long-158,10Pcs Male to Female Jumper Wire Cable Set 20cm Long,50,BDT,yes,,,https://makersbd.com/product/10pcs-male-to-female-jumper-wire-cable-set-20cm-long-158
10pcs-male-to-male-jumper-wire-cable-set-20cm-long-157,10pcs-male-to-male-jumper-wire-cable-set-20cm-long-157,10Pcs Male to Male Jumper Wire Cable Set 20cm Long,50,BDT,yes,,,https://makersbd.com/product/10pcs-male-to-male-jumper-wire-cable-set-20cm-long-157
5a-90w-pwm-dc-motor-speed-controller-module-6v-12v-24v-stepless-speed-4.5v-35v-adjustable-156,5a-90w-pwm-dc-motor-speed-controller-module-6v-12v-24v-stepless-speed-4.5v-35v-adjustable-156,5A 90W PWM DC Motor Speed Controller Module 6V 12V 24V Stepless Speed 4.5V-35V A...,120,BDT,yes,,,https://makersbd.com/product/5a-90w-pwm-dc-motor-speed-controller-module-6v-12v-24v-stepless-speed-4.5v-35v-adjustable-156
high-load-led-dimmer-pwm-brightness-regulator-motor-speed-controller-12v-24v30a-155,high-load-led-dimmer-pwm-brightness-regulator-motor-speed-controller-12v-24v30a-155,High Load LED Dimmer PWM Brightness Regulator Motor Speed Controller 12V/24V30A,460,BDT,yes,,,https://makersbd.com/product/high-load-led-dimmer-pwm-brightness-regulator-motor-speed-controller-12v-24v30a-155
3a-high-current-lithium-battery-fast-charging-board-ip2312-cc-cv-mode-5v-to-4.2v-18650-battery-type-c-154,3a-high-current-lithium-battery-fast-charging-board-ip2312-cc-cv-mode-5v-to-4.2v-18650-battery-type-c-154,3A High Current Lithium Battery Fast Charging Board IP2312 CC/CV Mode 5V To 4.2V...,150,BDT,yes,,,https://makersbd.com/product/3a-high-current-lithium-battery-fast-charging-board-ip2312-cc-cv-mode-5v-to-4.2v-18650-battery-type-c-154
ultra-small-type-c-lithium-battery-charging-module-1a-3.7v4.2v-protection-board-tp4056-153,ultra-small-type-c-lithium-battery-charging-module-1a-3.7v4.2v-protection-board-tp4056-153,Ultra-Small Type-C Lithium Battery Charging Module 1A 3.7V4.2V Protection Board...,45,BDT,yes,,,https://makersbd.com/product/ultra-small-type-c-lithium-battery-charging-module-1a-3.7v4.2v-protection-board-tp4056-153
time-delay-relay-module-trigger-off-on-switch-timing-cycle-999-minutes-for-arduino-5v-152,time-delay-relay-module-trigger-off-on-switch-timing-cycle-999-minutes-for-arduino-5v-152,Time Delay Relay Module Trigger OFF / ON Switch Timing Cycle 999 minutes for Ard...,280,BDT,yes,,,https://makersbd.com/product/time-delay-relay-module-trigger-off-on-switch-timing-cycle-999-minutes-for-arduino-5v-152
3s-12.6v-lithium-battery-level-capacity-indicator-display-full-charge-12.6v-blue-and-red-display-151,3s-12.6v-lithium-battery-level-capacity-indicator-display-full-charge-12.6v-blue-and-red-display-151,3S 12.6V Lithium Battery Level Capacity Indicator Display Full Charge 12.6V Blue...,220,BDT,yes,,,https://makersbd.com/product/3s-12.6v-lithium-battery-level-capacity-indicator-display-full-charge-12.6v-blue-and-red-display-151
pwm-motor-speed-controller-dcfanregulator-adjustable-motor-speed-6v-12v-24v-28v-3a-80w-1203bk-pwm-150,pwm-motor-speed-controller-dcfanregulator-adjustable-motor-speed-6v-12v-24v-28v-3a-80w-1203bk-pwm-150,PWM Motor Speed Controller DC Fan Regulator Adjustable Motor Speed 6V 12V 24V 28...,220,BDT,yes,,,https://makersbd.com/product/pwm-motor-speed-controller-dcfanregulator-adjustable-motor-speed-6v-12v-24v-28v-3a-80w-1203bk-pwm-150
drv8825-stepper-motor-driver-with-heat-sink-3d-printer-cnc-parts-ramps-1.4-149,drv8825-stepper-motor-driver-with-heat-sink-3d-printer-cnc-parts-ramps-1.4-149,DRV8825 Stepper Motor Driver With Heat Sink 3D Printer CNC Parts RAMPS 1.4,420,BDT,yes,,,https://makersbd.com/product/drv8825-stepper-motor-driver-with-heat-sink-3d-printer-cnc-parts-ramps-1.4-149
arduino-cnc-shield-v3-3d-print-laser-engraving-cnc-extension-diy-148,arduino-cnc-shield-v3-3d-print-laser-engraving-cnc-extension-diy-148,Arduino CNC Shield V3 3D Print Laser Engraving CNC Extension DIY,360,BDT,yes,,,https://makersbd.com/product/arduino-cnc-shield-v3-3d-print-laser-engraving-cnc-extension-diy-148
nano-v3.0-expansion-board-terminal-adapter-nano-io-shield-extension-for-arduino-avr-atmega328p-147,nano-v3.0-expansion-board-terminal-adapter-nano-io-shield-extension-for-arduino-avr-atmega328p-147,NANO V3.0 Expansion Board Terminal Adapter NANO IO Shield Extension For Arduino...,250,BDT,yes,,,https://makersbd.com/product/nano-v3.0-expansion-board-terminal-adapter-nano-io-shield-extension-for-arduino-avr-atmega328p-147
ultrasonic-distance-measurement-sensor-module-hc-sr04+-146,ultrasonic-distance-measurement-sensor-module-hc-sr04+-146,Ultrasonic Distance Measurement Sensor Module HC-SR04+,150,BDT,yes,,,https://makersbd.com/product/ultrasonic-distance-measurement-sensor-module-hc-sr04+-146
usb-boost-cable-5v-to-12v-boost-converter-adapters-usb-to-dc-jack-for-wifi-router-mini-fan-speaker-145,usb-boost-cable-5v-to-12v-boost-converter-adapters-usb-to-dc-jack-for-wifi-router-mini-fan-speaker-145,USB Boost Cable 5V To 12V Boost Converter Adapters USB to DC Jack for Wifi Route...,320,BDT,yes,,,https://makersbd.com/product/usb-boost-cable-5v-to-12v-boost-converter-adapters-usb-to-dc-jack-for-wifi-router-mini-fan-speaker-145
arduino-voice-sound-detection-sensor-intelligent-module-for-smart-arduino-projects-144,arduino-voice-sound-detection-sensor-intelligent-module-for-smart-arduino-projects-144,Arduino Voice Sound Detection Sensor Intelligent Module for Smart Arduino Projec...,180,BDT,yes,,,https://makersbd.com/product/arduino-voice-sound-detection-sensor-intelligent-module-for-smart-arduino-projects-144
l293d-motor-drive-shield-dual-for-arduino-expansion-board-motor-control-shield-143,l293d-motor-drive-shield-dual-for-arduino-expansion-board-motor-control-shield-143,L293D Motor Drive Shield dual for Arduino Expansion Board Motor Control Shield,280,BDT,yes,,,https://makersbd.com/product/l293d-motor-drive-shield-dual-for-arduino-expansion-board-motor-control-shield-143
usb-fan-speed-controller-auxiliary-tool-dc-4v-12v-5w-xy-fs-usb-fan-stepless-regulator-142,usb-fan-speed-controller-auxiliary-tool-dc-4v-12v-5w-xy-fs-usb-fan-stepless-regulator-142,USB Fan Speed Controller Auxiliary Tool DC 4V-12V 5W XY-FS USB Fan Stepless Regu...,150,BDT,yes,,,https://makersbd.com/product/usb-fan-speed-controller-auxiliary-tool-dc-4v-12v-5w-xy-fs-usb-fan-stepless-regulator-142
adjustable-0.2--9a-300w-step-down-buck-converter-5-40v-to-1.2-35v-xl4016-141,adjustable-0.2--9a-300w-step-down-buck-converter-5-40v-to-1.2-35v-xl4016-141,Adjustable 0.2- 9A 300w Step Down Buck Converter 5-40V To 1.2-35V XL4016,450,BDT,yes,,,https://makersbd.com/product/adjustable-0.2--9a-300w-step-down-buck-converter-5-40v-to-1.2-35v-xl4016-141
2s-8a-li-ion-8.4v-18650-bms-battery-protection-board-battery-cell-pack-140,2s-8a-li-ion-8.4v-18650-bms-battery-protection-board-battery-cell-pack-140,2S 8A Li-ion 8.4V 18650 BMS Battery Protection Board Battery Cell Pack,140,BDT,yes,,,https://makersbd.com/product/2s-8a-li-ion-8.4v-18650-bms-battery-protection-board-battery-cell-pack-140
nickel-strip-for-18650-21700-battery-spot-welding-soldering-139,nickel-strip-for-18650-21700-battery-spot-welding-soldering-139,Nickel Strip for 18650/21700 Battery Spot Welding Soldering,55,BDT,yes,,,https://makersbd.com/product/nickel-strip-for-18650-21700-battery-spot-welding-soldering-139
digital-volt-ampere-meter-diy-project-pack-138,digital-volt-ampere-meter-diy-project-pack-138,Digital Volt Ampere Meter Diy Project Pack,360,BDT,yes,,,https://makersbd.com/product/digital-volt-ampere-meter-diy-project-pack-138
rubber-tire-wheel-for-arduino-motor-smart-robot-car-1pc-137,rubber-tire-wheel-for-arduino-motor-smart-robot-car-1pc-137,Rubber Tire Wheel For Arduino Motor Smart Robot Car 1Pc,85,BDT,yes,,,https://makersbd.com/product/rubber-tire-wheel-for-arduino-motor-smart-robot-car-1pc-137
non-smd-uno-r3-development-board-official-version-arduino-uno-r3-mega328p-with-usb-cable-136,non-smd-uno-r3-development-board-official-version-arduino-uno-r3-mega328p-with-usb-cable-136,Non SMD UNO R3 Development Board Official Version Arduino UNO R3 MEGA328P with U...,750,BDT,yes,,,https://makersbd.com/product/non-smd-uno-r3-development-board-official-version-arduino-uno-r3-mega328p-with-usb-cable-136
full-protocol-qc4.0-qc3.0-fast-charge-module-6--35v-scp-fcp-apple-pd-qualcomm-usb-&amp;-type-c-support-135,full-protocol-qc4.0-qc3.0-fast-charge-module-6--35v-scp-fcp-apple-pd-qualcomm-usb-&amp;-type-c-support-135,SW3518 Full Protocol QC4.0 QC3.0 Fast Charge Module SCP/FCP PD USB & Type-C Supp...,450,BDT,yes,,,https://makersbd.com/product/full-protocol-qc4.0-qc3.0-fast-charge-module-6--35v-scp-fcp-apple-pd-qualcomm-usb-&amp;-type-c-support-135
color-recognition-sensor-tcs3200d-module-tcs230-upgraded-version-134,color-recognition-sensor-tcs3200d-module-tcs230-upgraded-version-134,Color Recognition Sensor TCS3200D Module TCS230 Upgraded Version,600,BDT,yes,,,https://makersbd.com/product/color-recognition-sensor-tcs3200d-module-tcs230-upgraded-version-134
mg90s-metal-gear-micro-servo-motor-180%C2%B0-degree-tower-pro-133,mg90s-metal-gear-micro-servo-motor-180%C2%B0-degree-tower-pro-133,MG90S Metal Gear Micro Servo Motor 180° Degree Tower Pro,350,BDT,yes,,,https://makersbd.com/product/mg90s-metal-gear-micro-servo-motor-180%C2%B0-degree-tower-pro-133
electronic-building-block-ad-keyboard-simulation-keyboard-module-gaming-buttons-diy-132,electronic-building-block-ad-keyboard-simulation-keyboard-module-gaming-buttons-diy-132,Electronic Building block AD Keyboard Simulation keyboard module Gaming Buttons...,320,BDT,yes,,,https://makersbd.com/product/electronic-building-block-ad-keyboard-simulation-keyboard-module-gaming-buttons-diy-132
nickel-strip-for-18650-21700-battery-spot-welding-131,nickel-strip-for-18650-21700-battery-spot-welding-131,Nickel Strip for 18650/21700 Battery Spot Welding,55,BDT,yes,,,https://makersbd.com/product/nickel-strip-for-18650-21700-battery-spot-welding-131
12v-mini-cooling-fan-40x40x20mm-small-exhaust-fan-130,12v-mini-cooling-fan-40x40x20mm-small-exhaust-fan-130,12V Mini Cooling Fan 40x40x20mm Small Exhaust Fan,150,BDT,yes,,,https://makersbd.com/product/12v-mini-cooling-fan-40x40x20mm-small-exhaust-fan-130
isd1820-voice-recording-recorder-module-with-mic-sound-audio-loudspeaker-129,isd1820-voice-recording-recorder-module-with-mic-sound-audio-loudspeaker-129,ISD1820 Voice Recording Recorder Module With Mic Sound Audio Loudspeaker,360,BDT,yes,,,https://makersbd.com/product/isd1820-voice-recording-recorder-module-with-mic-sound-audio-loudspeaker-129
ca-6928-bluetooth-audio-module-3.3v-5v-dual-audio-board-128,ca-6928-bluetooth-audio-module-3.3v-5v-dual-audio-board-128,CA-6928 Bluetooth Audio Module 3.3V-5V Dual Audio Board,120,BDT,yes,,,https://makersbd.com/product/ca-6928-bluetooth-audio-module-3.3v-5v-dual-audio-board-128
xl6009-auto-boost-buck-adjustable-step-up-&amp;-step-down-converter-1.25-36v-adjustable-127,xl6009-auto-boost-buck-adjustable-step-up-&amp;-step-down-converter-1.25-36v-adjustable-127,XL6009 Auto Boost-Buck Adjustable Step Up & Step Down Converter 1.25-36V Adjusta...,190,BDT,yes,,,https://makersbd.com/product/xl6009-auto-boost-buck-adjustable-step-up-&amp;-step-down-converter-1.25-36v-adjustable-127
lm2596-dc-to-dc-buck-converter-step-down-power-supply-module-adjustable-126,lm2596-dc-to-dc-buck-converter-step-down-power-supply-module-adjustable-126,LM2596 DC to DC Buck Converter Step-Down Power Supply Module Adjustable,95,BDT,yes,,,https://makersbd.com/product/lm2596-dc-to-dc-buck-converter-step-down-power-supply-module-adjustable-126
xl6009-step-up-dc-voltage-booster-module-adjustable-125,xl6009-step-up-dc-voltage-booster-module-adjustable-125,XL6009 Step Up DC Voltage Booster Module Adjustable,95,BDT,yes,,,https://makersbd.com/product/xl6009-step-up-dc-voltage-booster-module-adjustable-125
ultra-bright-white-cob-led-light-round-shape-ring-light-dc-4v-5w-smd-124,ultra-bright-white-cob-led-light-round-shape-ring-light-dc-4v-5w-smd-124,Ultra Bright White COB LED Light Round Shape Ring Light DC 4V 5W SMD,60,BDT,yes,,,https://makersbd.com/product/ultra-bright-white-cob-led-light-round-shape-ring-light-dc-4v-5w-smd-124
dc-4.5v-to-30v-digital-voltmeter-panel-meter-red-led-123,dc-4.5v-to-30v-digital-voltmeter-panel-meter-red-led-123,DC 4.5V to 30V Digital Voltmeter Panel Meter Red LED Battery Level,160,BDT,yes,,,https://makersbd.com/product/dc-4.5v-to-30v-digital-voltmeter-panel-meter-red-led-123
usb-volt-current-tester-meter-for-charger-power-bank-any-usb-122,usb-volt-current-tester-meter-for-charger-power-bank-any-usb-122,USB Volt Current Tester Meter for Charger Power Bank any USB,450,BDT,yes,,,https://makersbd.com/product/usb-volt-current-tester-meter-for-charger-power-bank-any-usb-122
dt3-data-cable-detection-board-faulty-usb-cable-checker-for-ios-android-type-c-easy-and-high-quality-,dt3-data-cable-detection-board-faulty-usb-cable-checker-for-ios-android-type-c-easy-and-high-quality-,DT3 Data Cable Detection Board Faulty USB Cable Checker For iOS Android Type-C E...,350,BDT,yes,,,https://makersbd.com/product/dt3-data-cable-detection-board-faulty-usb-cable-checker-for-ios-android-type-c-easy-and-high-quality-
5-pcs-tactile-push-switch-12*12*7.3mm-button-black-yellow-b3f-4055-120,5-pcs-tactile-push-switch-12*12*7.3mm-button-black-yellow-b3f-4055-120,5 Pcs Tactile Push Switch 12*12*7.3mm Button Black Yellow B3F-4055,65,BDT,yes,,,https://makersbd.com/product/5-pcs-tactile-push-switch-12*12*7.3mm-button-black-yellow-b3f-4055-120
5pcs-dc-005-power-jack-plug-3-pin-female-socket-5.5mmx2.5mm-119,5pcs-dc-005-power-jack-plug-3-pin-female-socket-5.5mmx2.5mm-119,5Pcs DC-005 Power Jack Plug 3 Pin Female Socket 5.5mmx2.5mm,60,BDT,yes,,,https://makersbd.com/product/5pcs-dc-005-power-jack-plug-3-pin-female-socket-5.5mmx2.5mm-119
5v-2.4a-type-c-usb-lithium-battery-charging-with-protection-power-bank-circuit-board,5v-2.4a-type-c-usb-lithium-battery-charging-with-protection-power-bank-circuit-board,5V 2.4A Type-C USB Lithium Battery Charging with Protection Power Bank Circuit B...,160,BDT,yes,,,https://makersbd.com/product/5v-2.4a-type-c-usb-lithium-battery-charging-with-protection-power-bank-circuit-board
22.5w-qc4.0-qc3.0-power-bank-module-type-c-dual-usb-ip5328-input-3.7v-117,22.5w-qc4.0-qc3.0-power-bank-module-type-c-dual-usb-ip5328-input-3.7v-117,22.5W QC4.0 QC3.0 Power Bank Circuit Type-C Dual USB IP5328 Input 3.7V,480,BDT,yes,,,https://makersbd.com/product/22.5w-qc4.0-qc3.0-power-bank-module-type-c-dual-usb-ip5328-input-3.7v-117
12v-4-channel-relay-module-optocoupler-for-arduino-arm-avr-dsp-pic-msp-low-level-signal-mcu-plc-control-116,12v-4-channel-relay-module-optocoupler-for-arduino-arm-avr-dsp-pic-msp-low-level-signal-mcu-plc-control-116,12V 4 Channel Relay Module Optocoupler For Arduino ARM AVR DSP PIC MSP Low Level...,450,BDT,yes,,,https://makersbd.com/product/12v-4-channel-relay-module-optocoupler-for-arduino-arm-avr-dsp-pic-msp-low-level-signal-mcu-plc-control-116
