id,sku,name,price,currency,in_stock,categories,short_description,permalink,shop
129986,u129986,23mm 150mAh BLUETOOTH Headphone Battery 3.7V Rechargeable Battery 150mAh Battery Size 23x10x8mm Lithium Polymer Rechargeable Battery 3.7V Battery For Bluetooth Earphone Lipo Battery,149.0,BDT,no,Battery & Battery Holder | Battery | Lipo Battery,Bluetooth Headphone Battery 3.7V 150mAh Size 23x10x8mm Lithium Polymer Rechargeable Lipo Battery For Bluetooth Watch MP3 Battery,https://udvabony.com/product/bluetooth-headphone-battery-3-7v-150mah/,udvabony
129991,u129991,YELLOW CAP Horn Switch DC 12V 10A 24V 5A 2 Pin Momentary Horn Push Switch On Off RESET Switch SPST Universal Horn Switch For Bike Car Trucks Bus Motorcycles E-Bike Auto,13.0,BDT,yes,Switch & Relays | Switch,Yellow Cap Horn Switch DC 12V 10A 24V 5A 2 Pin Momentary Push Button Horn Switch On Off SPST Universal Push Switch,https://udvabony.com/product/horn-switch-2-pin-momentary-push-switch/,udvabony
130008,u130008,6 Pin 20K Potentiometer DOUBLE GANG Panel Mount 20K Volume 1/2 Watt 6 Pin Dual Linear 6 Terminals 20K Resistor Rotary Taper Potentiometer 20K Variable Resistor 20K Pot Switches,30.0,BDT,yes,Resistors | Variable Resistors | Panel Mount Pot,Dual Linear Panel Mount 20K Ohm 1/2 Watt 6 Pin Double Gang 6 Terminals 20K Rotary Taper Potentiometer Adjustable Variable Resistor Pot,https://udvabony.com/product/dual-linear-panel-mount-20k-ohm-1-2-watt-6pin/,udvabony
130068,u130068,AHUJA AUD 98XLR AUD-98XLR Professional Dynamic Unidirectional Microphone 3 Pin Wired Unidirectional Dynamic Corded Microphone High Output Neodymium Cartridge Excellent Intelligibility,550.0,BDT,yes,"Amplifier, Buzzer & Speaker | Microphone & Others",AHUJA AUD 98XLR AUD-98XLR Professional Dynamic Unidirectional Microphone Unidirectional Dynamic Corded Microphone,https://udvabony.com/product/ahuja-aud-98xlr-dynamic-corded-microphone/,udvabony
130074,u130074,AHUJA Microphone AUD 100XLR AUD-100XLR Professional Dynamic Unidirectional Microphone 3Pin Wired,599.0,BDT,yes,"Amplifier, Buzzer & Speaker | Microphone & Others",AHUJA AUD 100XLR AUD-100XLR Professional Dynamic Unidirectional Microphone 3Pin Wired Unidirectional Dynamic Corded Microphone,https://udvabony.com/product/ahuja-microphone/,udvabony
130125,u130125,MIXED WIRE 12V 7A Transformer 12 0 12 7Amp Input AC 220V Output 12V Transformer 7A Transformer Step Down 12 0 12 Volt Transformers 7 Amp For 12 0 12 Power Supply Adapters,699.0,BDT,yes,"Charger, SMPS & Circuit | Transformers",Mixed Wire 12-0-12v 7Amp Transformer Input AC 220V 50Hz Output DC 12 Volt 7A Step Down Transformers For Power Supplies Electronic Project DIY,https://udvabony.com/product/mixed-wire-12-0-12v-7amp-transformer-input-ac/,udvabony
130163,u130163,MBR20200CT MBR20200C MBR20200 20A 200V Schottky Diode TO-220 MBR 20200 Power Rectifier Chip Electrical Circuitry & Parts,80.0,BDT,yes,"Microcontroller, ICs & Base | Digital & Analog ICs",MBR20200CT MBR20200C MBR20200 20A 200V Schottky Diode TO-220 MBR 20200 Power Rectifier Chip Electrical Circuitry & Parts,https://udvabony.com/product/mbr20200ct-20a-200v-schottky-diode-power/,udvabony
130166,u130166,FR207 Diode FR207 Rectifier Diodes 1000V 2A DO-15 Package 2 Pin Leads,3.0,BDT,no,"Crystals, Diodes & Inductors | Diodes",Diode FR207 1000V 2A General Purpose Rectifier Diodes FR 207 Axial Electronic Silicon Junction Diode DO-15 Package,https://udvabony.com/product/diode-fr207-1000v-2a-rectifier-diodes-fr-207/,udvabony
130173,u130173,A CLASS LM7915 IC L7915CV L7915 7915 Voltage Regulator IC 15V 1.5A 3 Pin Leads TO-220 Package 7915 IC,30.0,BDT,yes,Voltage Regulator,LM7915 L7915CV L7915 7915 15V 1.5A Voltage Regulator IC 3 Pin TO-220 Package Fixed -15V Negative Voltage Regulator IC Chip,https://udvabony.com/product/lm7915-15v-1-5a-voltage-regulator-ic-to-220/,udvabony
130198,u130198,5A Range Current Sensor Module ACS712 5A Current Sensor Module Straight 3 Pin Leads Range 5Amp ACS712 Current Sensor Module For Arduino Uno R3 Raspberry Pi,150.0,BDT,yes,Modules | Sensors | Light & Current Sensor,5A Range Current Sensor Module ACS-712 ACS712 5A Hall Effect Current Sensor Module Straight 3 Pin Range 5Amp Current Sensor Module,https://udvabony.com/product/5a-range-acs712-5a-hall-effect-current-sensor/,udvabony
130271,u130271,5V 1A Trimmer Charger Adapter AC 220 To DC 5V 1A US Plug Trimmer Adapter Charger Compatible For Trimmer Beard Shaver Body Groom Hair Clipper,189.0,BDT,yes,"Charger, SMPS & Circuit | Chargers",AC 220 To DC 5V 1A US Plug Charger Adapter Compatible For Trimmer Beard Shaver Body Groom Hair Clipper Power Cord Supply Charger Cable,https://udvabony.com/product/ac-220-dc-5v-1a-plug-charger-adapter-trimmer/,udvabony
130282,u130282,HER107 Diode 800V 1A Rectifier Diode HER107 2 Pin Leads Diode DO-41 Package,6.0,BDT,no,"Crystals, Diodes & Inductors | Diodes",Diode HER107 800V 1A General Purpose Rectifier Diodes HER 107 Axial Electronic Silicon Junction Diode DO-41 Package,https://udvabony.com/product/diode-her107-800v-1a-generalpurpose-rectifier/,udvabony
130291,u130291,CHINESE TIP122 Transistor TIP122 IC 100V 5A 65W TIP122 NPN Transistor Amplifier TO-220 Bipolar Transistor 3 Pin Leads,18.0,BDT,yes,Transistors & Thyristor | Transistors,TIP122 TIP-122 TIP 122 NPN Transistor 100V 5A 65W Power Darlington Triode Transistor Silicon High Power Amplifier TO-220 Bipolar Transistor,https://udvabony.com/product/b-class-tip122-transistor-100v-5a-65w-power/,udvabony
130300,HF-4446,HF-4446 AM-10W WHITE Color 3.7V 10Watt LED Light Bulbs 69x63mm 25Pcs SMD LED White 10W LED Light SMD Board 3.7V SMD LED Light Plate SMD LED Light 10W For 3.7V 18650 Battery,50.0,BDT,yes,"LED, Laser, LDR & Driver | SMD LED Chip & Drivers",HF-4446 AM-10W 1C25B WHITE Color DC 3.7V 10W Solar LED SMD White LED Board 69x63mm SMD 25 LED Panel Mount Aluminum Board,https://udvabony.com/product/white-color-dc-3-7v-10w-solar-led-smd-led/,udvabony
130302,u130302,MOV 103 2KV 2000V Metal Oxide Varistor 10000pF 10nF ZOV Metal Oxide Veristor 2KV 2 Pin Leads Power Resistor,4.0,BDT,yes,Capacitors | MOV & Others Capacitors,MOV 103 2KV 2000V Metal Oxide Varistor 10000pF 10nF ZOV,https://udvabony.com/product/mov-103-2kv-metal-oxide-varistor-10000pf-zov/,udvabony
130303,HF-4447,HF-4447 AM-20W WHITE Color 3.7V 20Watt LED Light Bulbs 69x63mm 40Pcs SMD LED White 20W LED Light SMD Board 3.7V SMD LED Light Plate SMD LED Light 20W For 3.7V 18650 Battery,50.0,BDT,yes,"LED, Laser, LDR & Driver | SMD LED Chip & Drivers",HF-4447 AM-20W 1C40B WHITE Color DC 3.7V 20W Solar LED SMD White LED Board 69x63mm SMD 40 LED Panel Mount Aluminum Board,https://udvabony.com/product/white-color-dc-3-7v-20w-solar-led-smd-led/,udvabony
130306,HF-4448,LV25581 WHITE Color 3.7V 40W LED Light Bulbs 130x75mm 80 Pcs SMD LED White LED Light Bulbs 4V LED Light 3.7V LED Light 40W LED Light For 3.7V Battery,65.0,BDT,yes,"LED, Laser, LDR & Driver | SMD LED Chip & Drivers",LV25581 WHITE Color 3.7V 40W LED Light Bulbs 130x75mm 80 Pcs SMD LED White LED Light Bulbs 4V LED Light 3.7V LED Light,https://udvabony.com/product/white-color-dc-3-7v-30w-solar-led-smd-led/,udvabony
130311,HF-4449,Waterproof Round WHITE 50W DIRECT AC 220V 50Watt LED Light Bulbs 112mm 96Pcs White SMD LED Light Board 220V SMD LED Light Plate SMD LED Light 50W With MOV,99.0,BDT,yes,"LED, Laser, LDR & Driver | SMD LED Chip & Drivers",HF-4449 LC-SOLAR-50W WHITE Color DC 3.7V 50W Solar LED SMD White LED Board 88x88mm SMD 96 LED Panel Mount Aluminum Board,https://udvabony.com/product/white-color-dc-3-7v-60w-solar-led-smd-led-2/,udvabony
130317,u130317,Male Jack To Dual 29mm Alligator Clip With Cable 2 Pin Connector 2.1mm Male DC Power Jack Socket 5V 12V 24V 5.5×2.1mm Male,30.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Connector & Cable Wires",JST Male & Female Battery Connector Plug Socket 2 Pin 2.54mm Pitch Kit JST Male & Female Plug Connector With 100mm Cable,https://udvabony.com/product/jst-male-female-connector-plug-socket-2pin/,udvabony
130318,u130318,CY-170 250V 2.5A Socket Connector 2 Pin Right Angle Hole To Hole Distance 9mm Replacement For Printer DC Charger Power Supply Adapter Trimmer Socket Power Plug,10.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Jack & Socket",CY-170 250V 2.5A Socket Connector 2 Pin Right Angle Hole To Hole Distance 9mm Replacement For Printer DC Charger Power Supply Adapter,https://udvabony.com/product/cy-170-250v-2-5a-socket-connector-2-pin/,udvabony
130386,u130386,RC-300 TV Remote Controller RC-300TV Remote Control TV Remote LCD TV Remote TV Smart TV Remote For China Smart LED TV Remote,90.0,BDT,yes,Remote,RC-300 TV Remote Controller RC-300TV Remote Control TV Remote LCD TV Remote TV Smart TV Remote For China Smart LED TV Remote,https://udvabony.com/product/rc-300-tv-remote-control-remote-for-smart-tv/,udvabony
130418,u130418,RC-77 TV Remote Controller RC-77 TV Remote Control LCD LED TV Remote TV Smart For Walton TV Remote TCL Vision Singer TV Remote Walton RC 77 TV Remote Universal TV Remote,110.0,BDT,yes,Remote,RC-77 WALTON SINGER TCL VISION LCD LED SMART TV REMOTE Control RC-77 Universal Remote Control For TV Remote Controller,https://udvabony.com/product/rc-77-led-lcd-smart-tv-remote-control-remote/,udvabony
130422,u130422,BN59 TV Remote Controller BN59 TV Remote Control TV Remote LCD TV Remote TV Smart TV Remote For Sam-sung TV China Smart LED TV Remote,99.0,BDT,yes,Remote,BN59 TV Remote Controller BN59 TV Remote Control TV Remote LCD TV Remote TV Smart TV Remote For China LED TV Remote,https://udvabony.com/product/rm-1088-tv-remote-control-smart-3d-lcd-led/,udvabony
130431,u130431,RC-100 TV Remote Controller RC-100 TV Remote Control TV Remote LCD TV Remote TV Smart TV Remote For China Smart LED TV Remote,110.0,BDT,yes,Remote,RC-100 TV Remote Controller RC-100 TV Remote Control TV Remote LCD TV Remote TV Smart TV Remote For China Smart LED TV Remote,https://udvabony.com/product/rm-100-universal-tv-remote-control-lcd-led/,udvabony
130476,u130476,RMT-TX300E TV Remote Controller RMT-TX300E Remote Control TV Remote Smart LCD TV Remote TV Smart TV Remote For SO-NY LED TV Remote NETFLIX YouTube,150.0,BDT,yes,Remote,RMT-TX300E TV Remote Controller RMT-TX300E Remote Control TV Remote Smart LCD TV Remote TV Smart TV Remote For SONY TV,https://udvabony.com/product/rmt-tx202p-tv-remote-control-lcd-smart-tv/,udvabony
130496,u130496,RM-L1162 TV Remote Controller RM-L1162 TV Remote Control TV Remote LCD TV Remote TV Smart TV Remote For L-G TV China Smart LED TV Remote,120.0,BDT,yes,Remote,RM-L1162 TV Remote Controller RM-L1162 TV Card Remote RM-L1162 TV Remote Control For Smart LCD LED TV Television Remote Controllers,https://udvabony.com/product/rm-l1162-remote-control-with-3d-buttons/,udvabony
130525,u130525,RM-L1185 TV Remote Controller RM-L1185 TV Remote Control TV Remote LCD TV Remote TV Smart TV Remote For HDTV Smart LED TV Remote,120.0,BDT,yes,Remote,RM-L1185 TV Remote Controller RM-L1185 Remote Control TV Remote LCD TV Remote TV Smart TV Remote For HDTV Smart LED TV Remote,https://udvabony.com/product/rm-ed054-tv-remote-control-master-tv-remote/,udvabony
130538,u130538,X96 TV Remote X96 Mini TV Box Remote X96 Mini Remote Control For 4K Android Smart TV Box MXQ MXQ PRO MXQ-4K M8S M8N T95 T95M T95N T95X X96 X96mini H96 H96,110.0,BDT,yes,Remote,X96 TV Remote X96 Mini TV Box Remote X96 Mini Remote Control For 4K Android Smart TV Box T95M T95N T95X X96 X96mini H96 H96,https://udvabony.com/product/x96-ir-replacement-remote-control-controller/,udvabony
130604,u130604,KADA 852D+ Soldering Iron 220V 110V Digital Display KADA 852D+ Soldering Station Hot Air Machine Soldering Iron 2 In 1 KADA 852D+ Tools Set,6190.0,BDT,yes,Soldering Tools | Soldering Iron & Stations,KADA 852D+ SMD 220V 110V Digital Display Repair System Electric BGA Soldering Station Hot Air Gun Soldering Iron 2 In 1,https://udvabony.com/product/kada-852d-smd-220v-110v-digital-display/,udvabony
130655,u130655,BS1362 FUSE 13Amp Ceramic Fast Blow Type 250V 13A BS1362 Glass Fuse Tubes Size 6x25mm Fast Acting Glass Tube Fuse Cartridge Adapters Plug Socket,10.0,BDT,yes,Electrical Accessories | Fuse & Fuse Holder,Ceramic Fast Blow Type AC 250V 13A BS1362 Glass Fuses Tubes Size 6x25mm Fast Acting Glass Tube Fuse Cartridge Adapter Plug,https://udvabony.com/product/ceramic-fast-blow-ac-250v-13a-bs1362-6x25mm/,udvabony
130699,75mm Propeller,1Pair- 75mm Propeller Blade Fan 180 Motor Propeller Blade Wing 75mm 3 Inch Fan CW & CCW Nylon 180 Propellers 2mm Shaft Propeller Motor 180 RC Quadcopter Drone,49.0,BDT,yes,Robotics Parts & Drones Parts | Propeller,75mm Propeller Blade Fan DC 180 Carbon Brushed Motor Propeller Blade Wing 75mm 2.95″ Inch Fan CW & CCW Nylon 2mm Shaft Axle Propeller,https://udvabony.com/product/75mm-propeller-blade-fan-180-brushed-motor/,udvabony
130701,u130701,2Pcs- Round 3W Speake 2 Inch Speaker Single Magnet 4 Ohm Speaker For Home Theaters Loudspeaker Stereo Amplifier Speaker 4 Ohm 3W Bluetooth Speaker,250.0,BDT,yes,"Amplifier, Buzzer & Speaker | Speakers",2Pcs- Round 3W Speake 2 Inch Speaker Single Magnet 4 Ohm Speaker Home Theaters Stereo Amplifier Speaker 4 Ohm 3W Bluetooth Speaker,https://udvabony.com/product/2-inches-speaker-4-ohm-3w-subwoofer-amplifier/,udvabony
130752,u130752,2 Battery Power Bank Case With Circuit 2×18650 Battery Model (Without Battery) Input DC 5V 1A Output DC 5V 1A Micro USB Socket Plastic Case Two Battery Power Bank Box With Power Bank Circuit Suitable For 18650 Battery,175.0,BDT,no,Power Bank Case & Circuit | Power Bank Case,2 Battery Power Bank Case With Circuit 2×18650 Battery Model (Without Battery) Input DC 5V 1A Output DC 5V 1A Micro USB Socket Plastic Case,https://udvabony.com/product/power-bank-case-circuit-2x18650-battery/,udvabony
130779,u130779,GREEN 30A 32V Fast Blow Glass Fuse DC 32V 30Amp ATO ATS ATC Blade Fuse Size 19x19x5mm 2 Pin Leads Fast Acting Automotive Fuse 30A Standard Blade Car Fuse For Car Van Truck Coach Bus Motorcycle,10.0,BDT,yes,Electrical Accessories | Fuse & Fuse Holder,Fast Blow Type 5Pcs DC 32V 30A ATO ATS ATC Blade Fuses Size 19x19x5mm Fast Acting Fuse 30 Amp Car Boat Truck Automotive Spare,https://udvabony.com/product/fast-blow-type-dc-32v-30a-ato-atc-blade-fuses/,udvabony
130795,u130795,35A Fast Blow Type DC 32V 35A ATO ATS ATC Blade Fuses Size 19x19x5mm Fast Acting Fuse 35 Amp Car Boat Truck Automotive Spare Electronics Circuitry & Parts,10.0,BDT,yes,Electrical Accessories | Fuse & Fuse Holder,Fast Blow Type DC 32V 35A ATO ATS ATC Blade Fuses Size 19x19x5mm Fast Acting Fuse 35 Amp Car Boat Truck Automotive Spare,https://udvabony.com/product/fast-blow-type-dc-32v-35a-ats-atc-blade-fuses/,udvabony
130804,u130804,YELLOW 40A 32V Fast Blow Glass Fuse DC 32V 40Amp ATO ATS ATC Blade Fuse Size 19x19x5mm 2 Pin Leads Fast Acting Automotive Fuse 40A Standard Blade Car Fuse For Car Van Truck Coach Bus Motorcycle,10.0,BDT,yes,Electrical Accessories | Fuse & Fuse Holder,Fast Blow Type DC 32V 40A ATO ATS ATC Blade Fuses Size 19x19x5mm Fast Acting Fuse 40 Amp Car Boat Truck Automotive Spare,https://udvabony.com/product/fast-blow-type-dc-32v-40a-ato-ats-blade-fuse/,udvabony
130820,u130820,FQPF12N60C FQPF12N60 IC F12NK60Z PTA12N60 12N60C MOSFET 12N60 600V 12A MOSFET IC TO-220 Package 3 Pin Leads FQPF12N60 MOSFET Transistor,69.0,BDT,yes,MOSFETs & IGBTs | MOSFETs,FQPF12N60C FQPF12N60 F12NK60Z PTA12N60 12N60C 12N60 1260 600V 12A MOSFET IC TO-220 Package,https://udvabony.com/product/fqpf12n60c-f12nk60z-12n60mosfet-ic-transistor/,udvabony
130832,u130832,SCOTCH Tape 1 Inch 25mm Width 100 Meter Length Strong Adhesive Transparent Cello Tape Packing Tape Cartoon Sealing Tape Binding Tape 1 Inch Scotch Tape,40.0,BDT,yes,Tape & Glue & Others | Tape,Scotch Tape Width 1″ Inch 25mm Length 100Meter Strong Adhesive Transparent Cello Tape Heavy Duty Packing Tape Cartoon Sealing Binding Tape,https://udvabony.com/product/scotch-tape-width-1%e2%80%b3-inch-25mm-100meter/,udvabony
130848,u130848,34mm Robotic N20 Wheel MiniQ 3PI 34mm D-Axis Shaft N20 Motor Wheel & Rubber Tire 34×6.5mm N20 Gear Motor Wheel 3V 6V 12V Low Speed SDT 3PI miniQ Car Wheel For N20 Motor,75.0,BDT,yes,Robotics Parts & Drones Parts | Wheels,34mm Slim Robotic Wheel MiniQ 3PI 34mm D-Axis Shaft N20 Car Wheel & Rubber Tire 34×6.5mm N20 Electric Mini Micro DC Geared Motors,https://udvabony.com/product/34mm-robotic-wheel-miniq-3pi-d-axis-shaft/,udvabony
130854,u130854,1100KV A2212 2212 13T A2212 1100KV Brushless Motor BLDC Motor 2-3S Outrunner Motor With 3.5mm Male Banana Bullet Plug Jack Fixed Wing For F450 S500 Frame RC Drone Airplane Aircraft Multi-Copter Quad-Copter Helicopter,499.0,BDT,no,Robotics Parts & Drones Parts | Robotic Motor,1100KV A2212 2212 13T 1100KV Brushless Motor BLDC Motor 2-3S Outrunner Motor With 3.5mm Male Banana Bullet Plug Jack Fixed Wing,https://udvabony.com/product/1100kv-a2212-13t-1100kv-brushless-motor-bldc/,udvabony
131009,u131009,Chinese CD4016BE CD4016 IC CD4016 4016 DIP 14 Pin Leads IC,25.0,BDT,yes,"Microcontroller, ICs & Base | CDXXXX IC",CD4016 4016 DIP-14 Pin Quad Bilateral Switch Directly Inserted DIP-14 Logic Chip Bidirectional FET Switch IC,https://udvabony.com/product/china-cd4016-ic-cd-4016-dip-14-pin-ic-hcf4016/,udvabony
131050,u131050,Tolerance 1% 82 Ohm Resistor 82 Ohm Carbon Film Resistor 82 Ohm 1/4W Resistance 0.25 Watt Fixed Resistors Passive Components Parts,0.6,BDT,yes,Resistors | Fixed Resistors | 1/4 Watt 1% Resistor,Tolerance 1% 82 Ohm Resistor 82 Ohm Carbon Film Resistor 82 Ohm 1/4W Resistance 0.25 Watt Fixed Resistors Passive Components Parts,https://udvabony.com/product/tolerance-1-82-ohm-resistor-carbon-film-1-4w/,udvabony
131071,u131071,Thermal Fuse 10A 250V FUSE RF250V Ceramic Fuse 10Amp 185 Degree Celsius 240mm With Cables 10A Cutoff Protector 250V Fuse 10A For Rice Cooker,15.0,BDT,yes,Electrical Accessories | Fuse & Fuse Holder,Fuse RF250V 10A 185℃ 240mm Thermal Cutoff Protector Metal RF 250V Ceramic Temperature Fuses For Electric Rice Cooker 185 Degree Celsius,https://udvabony.com/product/fuse-rf250v-10a-185%e2%84%83-240mm-thermal-cutoff-pr/,udvabony
131084,u131084,7 Pin 5V Bluetooth Audio Receiver Module 5V Bluetooth Audio Receiver Circuit 7 PIN Interface MP3 Car Speaker Amplifier Circuit Board 5V Bluetooth Circuit 1746NRZ,220.0,BDT,yes,"Amplifier, Buzzer & Speaker | Amplifier Board | Modules",7 Pin Bluetooth Receiver Audio 1746NRZ 5V Mono Stereo Wireless Speaker Module 7 PIN Interface USB MP3 Car Speaker Amplifier Board,https://udvabony.com/product/bluetooth-audio-receiver/,udvabony
131107,u131107,2.5A 5V Chargers Adapters AC 220V To DC 5V 2.5A AU Plug Power Supply Adapter Charger 2.5A Charger 5V Adapters 2.5A,220.0,BDT,yes,"Charger, SMPS & Circuit | Chargers",Top Quality AC 220V To DC 5V 2A US Plug Power Supply Adapter Charger With Fuse For TV Box Speaker Security Camera Audio Video Wireless Router,https://udvabony.com/product/ac-220v-dc-5v-2a-power-supply-adapter-charger/,udvabony
131136,u131136,RED Color Battery Cables With Terminals 4 AWG Battery Cables 7.5 Inch 190mm Long Power Inverter Cables Lugs Battery Terminal Connector For Car Solar ATV Motorcycle Lugs Positive RED Wire Cables,10.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Connector & Cable Wires",Battery Cables With Terminals 4 AWG Battery Cables 7.5″ Inch 190mm Long Power Inverter Cables Lugs For Car Marine Solar AT,https://udvabony.com/product/battery-cables-with-terminals-inverter-cables/,udvabony
131137,u131137,DEFOND ARG-1215 10A 250V T85 5E4 3 Pins 3 Positions Hair Dryer Switch Slow High Speed Switch 3 Position 3 Pin,30.0,BDT,yes,Switch & Relays | Switch,DEFOND ARG-1215 10A 250V T85 5E4 3 Pins 3 Positions Hair Dryer Switch Slow High Speed Switch 3 Position 3 Pin,https://udvabony.com/product/defond-10a-250v-3-pin-hair-dryer-switch/,udvabony
131147,u131147,5.6 Ohm Resistor 5% 5.6 Ohm Carbon Film Resistor 5.6 Ohm Resistor 1/4W Resistance 0.25 Watt Resistor 5.6 Ohm 5% Tolerance Fixed Resistors 2 Pin Leads,0.4,BDT,yes,Resistors | Fixed Resistors | 1/4 Watt 5% Resistor,5.6 Resistor 5.6 Ohm Carbon Film Resistor 5.6Ω 1/4W Resistance 0.25 Watt 5% Tolerance Fixed Resistors,https://udvabony.com/product/resistor-5-6-ohm-carbon-film-resistor-1-4w/,udvabony
131178,u131178,10500 3.7V 650mAh Rechargeable Battery 3.7V Battery 10500 Rechargeable Battery 3.7V Rechargeable Battery Lipo Battery 650mAh Battery Lithium Polymer Battery,180.0,BDT,yes,Battery & Battery Holder | Battery | Lipo Battery,Electronic Cigarette Battery 3.7V 650mAh 10500 Lithium Polymer Battery Rechargeable Li-Po E-Cigarette Battery Vape Pen Battery Round Battery,https://udvabony.com/product/electronic-cigarette-3-7v-li-po-battery/,udvabony
131183,u131183,FF-280 280 Trimmer Motor 1.2V 3.7V 4.2V 8000RPM Hair Trimmer Motor DC Trimmer DC Motor DIY Hair Electric Clippers Razor Motor For Electric Trimmer Shaving Machine Motor,160.0,BDT,yes,DC Motors & Drivers | DC Trimmer Motor,FF-280 280 Trimmer Motor 1.2V 3.7V 4.2V 8000RPM DC Hair Trimmer Motor Small Motor High Speed DIY Automatic Hair Clipper Shaver Motor,https://udvabony.com/product/ff-280-trimmer-motor-3-7v-shaver-razor-motor/,udvabony
131225,uH1431,H1442 10W WHITE Color DC 12V 10W COB SMD LED Light Chip White COB LED Light 12V COB LED Light 18W COB Light COB LED Chip 12V COB LED Chip 10W Light Bulbs Panel Mount Aluminum Base,40.0,BDT,no,"LED, Laser, LDR & Driver | COB LED SMD Chip",3013 18W WHITE DC 12V 18W COB SMD LED Light Chip Ultra Bright White 18 Watt LED Light Solar Light Panel Mount Aluminum Base,https://udvabony.com/product/white-dc-12v-18w-cob-smd-led-light-chip/,udvabony
131394,u131394,GOOT MADE IN JAPAN TQ-77 Soldering Iron 20-200W Soldering Iron 220V Tatal Iron 20-200W Quick Heat Soldering Iron Tin Treatment Anti Corrosion Soldering Iron TQ-77 Tools,3300.0,BDT,yes,Soldering Tools | Soldering Iron & Stations,Made In Japan GOOT Soldering Iron TQ-77 Gun Type Standard AC 220V 20-200W Suitable High Power Quick Heat Soldering Iron Welding Tools Tin Treatment Anti Corrosion,https://udvabony.com/product/goot-soldering-iron-tq-77-ac-220v-20-200w/,udvabony
131465,u131465,1Watt 100K Resistor 1W 100K Metal Film Resistor 100K 1 Watt Resistor 100K Ohm 1W Resistor ±5% Tolerance 1W 100K Resistance 2 Pin Leads,1.5,BDT,yes,Resistors | Fixed Resistors | 1 Watt 5% Resistor,1Watt 100K Ohm Resistor 1W 100K Ohm Metal Film Resistor 100K Ohm 1 Watt Metal Oxide Film Resistor Axial Lead 100K Ohm ±5% Tolerance Passive Components,https://udvabony.com/product/1watt-100k-ohm-resistor-metal-film-resistor/,udvabony
131490,u131490,ICE Cream LED Light YELLOW 3mm Water Clear Yellow LED Light 3mm ICE Cream LED Light Emitting Diode 3mm LED Light YELLOW Transparent LED Light Bulb 3mm YELLOW LED For Indicator Light LED,1.0,BDT,yes,"LED, Laser, LDR & Driver | DC LED & RGB LED",Water Clear Yellow 3mm Ice Cream LED Ultra Bright Transparent Round 3mm LED Light Emitting Diode Water Clear Yellow Light Bulbs For Electronics Project,https://udvabony.com/product/ultra-yellow-color-3mm-ice-cream-led-light/,udvabony
131564,u131564,RM065 RM-065 VR 2.2K Ohm 222 Potentiometer 2.2K Trimpot 222 Trimpot 2.2K 222 Variable Resistor 2.2K 6mm V/R 3 Pin Leads 2.2K Trimmer Potentiometer,9.0,BDT,yes,Variable Resistors | VR-6mm Pot,RM065 RM-065 VR 2.2K Ohm 222 Potentiometer Trimmer Trim Pot 2.2K Ohm 222 Trimpot Potentiometer Variable Resistor Top Adjustment Single Turn 6mm V/R Breadboard Friendly,https://udvabony.com/product/rm065-rm-065-vr-2-2k-ohm-222-potentiometer/,udvabony
131642,u131642,30mm FAN 3010 12V COOLING Fan 1.5 Inch Cooling Fan 12V 30x30x10mm 3010 Fan Heatsink Cooler Radiator Cooling Fan 12V DC Fan Heat Dissipation Mini Fans With Cables,60.0,BDT,yes,"DC Fan, Heat Shrink, Cooler & Peltier | DC Fan",Cooling Fan DC 12V 30x10mm Brushless Heatsink Cooler Cooling Radiator Heat Dissipation Fan With Cable,https://udvabony.com/product/cooling-fan-dc-12v-30x10mm-brushless-heatsink/,udvabony
131765,u131765,A CLASS 4558 IC 4558D IC JRC4558 JRC4558D OPAMP Chip IC 8 Pin Leads DIP-8 Dual In Line Package Chip,50.0,BDT,yes,"Microcontroller, ICs & Base | OPAMP & PWM IC",A Class 4558 4558D JRC4558 JRC4558D OPAMP Integrated Circuit Operational Amplifier Chip IC Dual Audio High Gain 8 Pin DIP-8,https://udvabony.com/product/a-class-dip-opamp-4558-operational-amplifier/,udvabony
131858,u131858,20x15mm 250V 1A Push Button Switch DS-412-RED & BLACK SPST,35.0,BDT,yes,Switch & Relays | Switch,20x15mm Push Button Switch DS-412-RED & BLACK SPST,https://udvabony.com/product/self-reset-momentary-push-button-switch/,udvabony
131880,u131880,3Pin Momentary ON-OFF-ON TOGGLE Switch 3 Terminal 15mm Long Head AC 250V 15A,89.0,BDT,yes,Switch & Relays | Switch,3Pin Momentary ON-OFF-ON TOGGLE Switch 3 Terminal 15mm Long Head AC 250V 15A,https://udvabony.com/product/self-reset-2-pin-momentary-push-switch/,udvabony
131882,u131882,KCD1-5-103 Round Boat Rocker Switch 6A 250V AC 3 Pins 3 Position On Off On AC SPDT Car Boat Rocker Switch 20mm Diameter Snap 3 Way Rocker Switch Panel Mount For Auto Car Boat IPS UPS,15.0,BDT,yes,Switch & Relays | Switch,KCD1-5-103 Round Boat Rocker Switch 6A 250V AC 3 Pins 3 Position On Off On AC SPDT Car Boat Rocker Switch 20mm Diameter Snap,https://udvabony.com/product/rocker-switch-6a-250v-ac-3-pins-3-position/,udvabony
